Sales_ID,Customer_ID,Material Number,Sales Quantity,Sales Value,Sales Org Region,Credit_ID
f9da3d4d-3e82,7117281,006-TRAYMAT-01,8,7128,MS,327e762b-4d09
a365e31d-499d,3929538,010-VELOCITY-01,8,1952,ID,f57e92d9-c6b4
ed364d18-2f8b,152091,021-CIDEZYME-01,12,1260,MT,ee8a5c3d-c068
e43cc78c-b131,5241812,002-NX-01,1,605,UT,b30341e0-b296
88b13797-5436,9447022,007-TYVEK-01,3,1293,WY,95db34a8-ff0c
fe24df07-5dda,8576283,003-100S-01,15,11760,DC,a322a3c5-7ca9
19f4b4e4-bfd2,5265821,003-100S-01,3,2352,IN,7536875f-4962
f303efa3-e518,6526148,009-CCB-01,6,3846,NC,07d7ab1e-f62c
c1ea014c-57d4,2996432,015-VERISURE-MI,15,7710,MA,326024a0-e70f
07774fa7-7f6f,2048123,003-100S-01,14,10976,DC,4fb66cc0-db13
93c31279-9e81,7756306,014-VERISURE-BD,17,13498,MD,f237fc0c-1f19
39f09c3b-5a6c,6506755,003-100S-01,19,14896,SC,c51d95ea-2c7f
ca0bb1f5-f66a,7573525,005-APTITRH-01,20,260,MN,2f8f002d-182f
7d41f737-2103,1539221,006-TRAYMAT-01,6,5346,NM,fc7d9bb1-ed4d
5008397c-5a37,7924226,005-APTITRH-01,1,13,NJ,314d71e5-471a
71ea5b63-9215,305661,007-TYVEK-01,11,4741,MI,e12495b1-1098
2ff7a621-a6ad,7573525,018-ENZOL-01,6,5700,NJ,2f8f002d-182f
04ac0df9-ee85,7529456,013-SEALSURE-01,10,1480,DE,6e51860a-f1ba
16323fbd-648d,1156318,016-AEROFLEX-01,20,8080,NJ,81f95182-6bf5
e648528b-84c0,8117737,006-TRAYMAT-01,5,4455,TN,911d4d55-25db
baf06805-b2af,7748035,004-APTITR-01,3,1287,WV,24732b4c-c851
a0217018-f521,2448391,007-TYVEK-01,2,862,OH,81c436cc-499a
81e6ac09-f0c3,6973393,018-ENZOL-01,17,16150,IL,31397420-9769
ce11b4c9-c455,3998769,016-AEROFLEX-01,5,2020,IL,cebe0a05-14ef
a8636434-5a55,5789266,011-BIOTRACE-PRO,3,2232,ME,509d2f9f-c738
37e3e8b0-6d64,6526148,012-BIOTRACE-MINI,12,1632,NE,07d7ab1e-f62c
e672858d-d7af,4327896,018-ENZOL-01,5,4750,HI,d48a3028-ddd2
284d46f5-013f,7321922,012-BIOTRACE-MINI,12,1632,NJ,781064d0-e502
30e74c7f-7d80,3253200,004-APTITR-01,9,3861,AZ,604e215d-e0a4
32a81868-7dd8,6274132,007-TYVEK-01,9,3879,MS,04d2a2d3-8397
1e4d507a-9242,4400142,014-VERISURE-BD,15,11910,WA,57b1897a-af65
03e648c4-95ee,9833313,013-SEALSURE-01,9,1332,AL,be653413-aea6
2bf3e8a9-4313,5945434,013-SEALSURE-01,6,888,IA,3d455e78-fd2c
49afe063-7a60,1142075,001-100NX-01,1,818,IN,6d903906-f79f
2e33ea8d-1303,9999397,008-CASSETTE-01,16,12560,TX,40a8730a-90c1
dff9369e-2e80,6675129,003-100S-01,10,7840,OH,87bc3a0b-552e
b534936b-4112,2674777,004-APTITR-01,12,5148,AK,49efb71a-66eb
83a543a2-b070,6546477,002-NX-01,6,3630,IL,dfaa530d-c549
fa932179-c64b,2991814,014-VERISURE-BD,3,2382,TX,2266a1ef-4ce7
c8cb306e-7610,5453998,004-APTITR-01,12,5148,WA,fd3e8b97-9fba
91023977-45e2,1027459,014-VERISURE-BD,14,11116,NH,3a873570-b3b0
420a2416-ecac,2527198,007-TYVEK-01,4,1724,NH,969ad1d0-3d84
b6542a64-40e6,6467408,012-BIOTRACE-MINI,3,408,KY,32bdff8a-ce09
59878b0c-198d,8045208,009-CCB-01,10,6410,IL,31ca0331-2279
0f464fcc-9774,3364890,021-CIDEZYME-01,3,315,MD,c08c2cdc-fc28
3be2e457-bbb5,4479363,009-CCB-01,8,5128,OH,e15574b0-1779
30075dfc-7aa2,7744601,007-TYVEK-01,9,3879,OR,c55770eb-88e4
21d2ca41-37e2,5810697,013-SEALSURE-01,19,2812,KS,67d137f8-f8f2
4848b616-698a,1047952,010-VELOCITY-01,13,3172,KY,d11b2e5f-f131
868679a1-d5fd,5552490,010-VELOCITY-01,14,3416,MA,86bf9d67-280b
ecb8ae20-fd65,6354037,009-CCB-01,13,8333,NE,72b2d6ef-35a6
e6033fa0-feff,8891400,009-CCB-01,8,5128,WI,b3286e14-1bba
29538413-a88a,7361646,014-VERISURE-BD,7,5558,NY,63a3d466-1e63
0128ed55-89c3,4685405,012-BIOTRACE-MINI,4,544,CT,3e9c3d2e-4b42
15865a63-3fbe,8549565,006-TRAYMAT-01,14,12474,OH,094815bd-aa4f
9a6066c2-b97e,6523037,012-BIOTRACE-MINI,4,544,CT,6c3d6b2c-5ecf
8975058b-7b6d,9833313,018-ENZOL-01,20,19000,LA,be653413-aea6
e2347245-90e0,3545552,013-SEALSURE-01,16,2368,CO,1c879ff6-7564
76dcfcd5-9783,926023,007-TYVEK-01,9,3879,ND,fe4abf41-f40f
7586e4c2-bf9d,3253200,008-CASSETTE-01,5,3925,DE,604e215d-e0a4
c1a47dda-0c28,890326,018-ENZOL-01,15,14250,NJ,47a5a666-48aa
45e299d1-9eae,9266106,013-SEALSURE-01,19,2812,ND,e777d599-c8c7
c54eedd6-e183,9833313,021-CIDEZYME-01,6,630,VA,be653413-aea6
4b0c0e82-8bf2,4708721,020-CIDEX-TS-01,9,144,OK,164f28ac-2d6d
56d40e45-2720,8230905,014-VERISURE-BD,1,794,NY,ea8ec3cf-ffe9
d593cdad-5855,3270844,013-SEALSURE-01,9,1332,AL,8d94792f-fe12
4ece3115-876e,5776980,004-APTITR-01,19,8151,CA,d390fc91-828e
8755a963-fff7,7535362,002-NX-01,3,1815,WI,784d8d6d-97a8
a225ab58-ff91,234678,010-VELOCITY-01,15,3660,CO,775c31ae-52be
3f40819c-d975,7779215,002-NX-01,8,4840,ND,654cf577-510f
a958fec5-ff50,3153025,014-VERISURE-BD,8,6352,AZ,2dc32e48-e389
67d1b280-e7bd,2721223,018-ENZOL-01,11,10450,NE,c83c95c5-e075
93370373-4e3a,9508573,001-100NX-01,3,2454,SC,4ab90a54-cb71
e8952436-ed03,2128345,003-100S-01,2,1568,TX,93a700f4-972b
25a28642-6d2c,9719447,018-ENZOL-01,13,12350,GA,91706d68-08ad
36ed9ab3-1fe6,766876,007-TYVEK-01,20,8620,TX,a5432cec-0b6c
99b417bc-265e,2150435,007-TYVEK-01,6,2586,DE,9d123f49-70bc
4287255a-5442,6673964,013-SEALSURE-01,2,296,OR,8c736fdb-04ad
7e69a93d-999a,7744601,007-TYVEK-01,16,6896,AL,c55770eb-88e4
11b91c22-74ca,6022857,002-NX-01,18,10890,NJ,3439f56d-1702
410afa1e-e14b,1203776,013-SEALSURE-01,5,740,FL,502fd941-0a96
e49d29fd-42ac,8348877,008-CASSETTE-01,7,5495,NC,0b1f1c27-e44f
506d163d-efbf,6300286,011-BIOTRACE-PRO,16,11904,WA,5735ee89-a956
fc493569-df72,9381345,017-EVOTECH-01,13,11986,RI,614d7d15-3660
c4653224-fdfa,6820005,011-BIOTRACE-PRO,14,10416,CA,39d1349c-2454
69786712-c59f,268397,018-ENZOL-01,19,18050,MO,c02045bc-b7ee
33262ced-e21f,2299803,016-AEROFLEX-01,20,8080,DE,6447500b-2d2c
eece7542-72b6,1239778,003-100S-01,6,4704,PA,86e599f9-72d6
751f3d97-017f,4526249,016-AEROFLEX-01,11,4444,ID,0059ba2f-9e31
28fc6d71-8e18,2345222,017-EVOTECH-01,3,2766,VT,264cbfc4-4fbf
1d1c089d-5134,3394186,003-100S-01,11,8624,AZ,fd7ef2ea-b693
49452f37-520f,2466403,009-CCB-01,7,4487,NJ,f448000e-52c1
03edca1c-89b0,8826669,009-CCB-01,12,7692,ID,9b4a0188-debb
5a4d9850-dae3,305661,018-ENZOL-01,16,15200,DE,e12495b1-1098
ff900c49-4a63,4550384,003-100S-01,7,5488,AL,ed9222c6-28a0
5cca0bf4-d2f7,4335776,017-EVOTECH-01,7,6454,KS,5fb6af6f-4bac
5d6a1358-ffb6,1203776,007-TYVEK-01,16,6896,ND,502fd941-0a96
8c44425f-58be,6213127,009-CCB-01,6,3846,MN,29e2ab84-d922
ec0c7986-98bc,9996607,004-APTITR-01,6,2574,KS,686919bc-ac6c
fa1be55e-2312,7664101,003-100S-01,18,14112,NM,b2541725-c5fc
db2a9502-be48,1475245,006-TRAYMAT-01,17,15147,SD,0c5f114e-bcd6
f2781012-ec03,8131860,014-VERISURE-BD,4,3176,NY,dd58ecbb-b374
d4ee393c-45d8,8492666,018-ENZOL-01,5,4750,WI,f0975950-4348
83979d1d-be0c,192729,006-TRAYMAT-01,12,10692,DE,215a083e-61d8
847fd484-2a2d,3030102,008-CASSETTE-01,6,4710,LA,bdf91573-6243
4acfda9e-f0aa,6127951,007-TYVEK-01,13,5603,PA,ef263163-a971
0e4b37db-e823,2048123,007-TYVEK-01,9,3879,MT,4fb66cc0-db13
1bf75dbf-d391,6973393,006-TRAYMAT-01,8,7128,TN,31397420-9769
c0fdbfbc-48d2,8257150,013-SEALSURE-01,14,2072,MD,c20e972e-f063
bacb20d2-a80c,2628952,006-TRAYMAT-01,4,3564,NJ,0268a95b-1182
c91f4b15-0206,4775679,008-CASSETTE-01,12,9420,SD,97855740-f7ea
64ca31c8-b56e,6895378,006-TRAYMAT-01,6,5346,DC,35092eff-d881
a8431e7b-edbd,6836990,013-SEALSURE-01,3,444,HI,71cd3a2b-ff93
b69ffc2f-d410,2968979,004-APTITR-01,7,3003,OK,f84f93fd-7ecc
070b899d-6497,2089208,009-CCB-01,2,1282,CT,5a52245e-1e0a
a2079794-bc08,3641072,003-100S-01,8,6272,MS,bdcdf749-b7c2
e19b3bbf-8db9,3419982,008-CASSETTE-01,18,14130,OK,1fcce223-1216
7ff2cac8-da02,207382,020-CIDEX-TS-01,1,16,NY,2a440605-6e6c
9d8667a3-b43c,3865535,003-100S-01,1,784,KY,43ab5b9d-df1c
1c07018b-42cf,4804981,016-AEROFLEX-01,4,1616,MN,6150876a-1a31
33b5e3a2-41b3,7604090,009-CCB-01,17,10897,NV,9575094d-96ac
6477a1fd-1a5d,3708765,019-CIDEX-01,2,1324,AR,d4531beb-1294
70ac14c4-669e,3865535,015-VERISURE-MI,14,7196,NE,43ab5b9d-df1c
23baf790-ed97,8983788,001-100NX-01,16,13088,KY,6d75f432-caa8
bc52c7eb-1564,9866399,004-APTITR-01,5,2145,NC,8e8e2b8b-214d
883f2327-8029,9741042,018-ENZOL-01,15,14250,DE,adc6f0d6-b507
7505d48c-9146,1465299,002-NX-01,11,6655,AK,a5c7effd-1538
b96d5639-d51b,9266106,009-CCB-01,16,10256,WI,e777d599-c8c7
16e6f96a-59cf,2729356,002-NX-01,7,4235,OR,651c19a7-6387
d2ed255a-e41c,1339808,005-APTITRH-01,18,234,MI,96250f8d-6eba
a2b40584-4bf1,8120444,014-VERISURE-BD,12,9528,MS,21362825-7ded
1e4c3a0c-94fa,9743052,019-CIDEX-01,13,8606,TX,19083068-a412
d43abd93-1615,1584680,021-CIDEZYME-01,15,1575,FL,001308e7-265d
4bf1d257-04d4,6726277,007-TYVEK-01,10,4310,MN,e737573e-f283
4e12fd16-5096,7924226,009-CCB-01,13,8333,OR,314d71e5-471a
651d342b-d921,3668892,002-NX-01,18,10890,CA,fe0afaa8-0661
4b9f0df9-e70d,4671935,011-BIOTRACE-PRO,9,6696,NJ,0262243a-9c02
b7fe64a3-a304,5453998,020-CIDEX-TS-01,2,32,NE,fd3e8b97-9fba
cfb3ae85-1a21,7421231,006-TRAYMAT-01,7,6237,ID,ccf443b1-98cb
d06b0d4e-19fb,6361981,020-CIDEX-TS-01,2,32,SC,69c1d736-bd38
a470e50e-9b7e,592771,014-VERISURE-BD,11,8734,NH,a4691ec1-1fa9
5b1a3aaa-efce,6193336,006-TRAYMAT-01,6,5346,IA,4c097148-90d2
29e4a142-a1db,4243308,003-100S-01,4,3136,WY,ef5f6dac-dd1a
45fde81b-e3a7,1611210,004-APTITR-01,7,3003,OR,153e648a-126e
8c522537-79fe,8987187,004-APTITR-01,13,5577,SD,2deb89a7-719f
37f6f252-b9ea,7433760,007-TYVEK-01,17,7327,IA,43205b15-9025
22344267-3fd7,1924639,006-TRAYMAT-01,8,7128,WA,9b704afb-7670
ebf58ca6-8f11,7198845,002-NX-01,9,5445,IL,aecf9663-5e28
c6f59420-d453,3277478,012-BIOTRACE-MINI,3,408,DC,a9412904-f887
4dbe56d9-ca46,4927481,011-BIOTRACE-PRO,5,3720,AZ,7cba47e4-72cc
e20bf5ac-4f3d,4567262,003-100S-01,14,10976,CO,a45a28e6-fe17
4a9a0f30-b77a,1526704,017-EVOTECH-01,18,16596,NV,a9688921-3eeb
4a682169-f17c,5886720,020-CIDEX-TS-01,20,320,IA,a9ef6dc6-00c6
e0992aad-bd6c,2483840,015-VERISURE-MI,4,2056,AL,b95e879d-1c0b
61f8da1e-0d0c,5418259,009-CCB-01,8,5128,UT,ea1bb934-6bac
ae95d95d-d6bd,3670649,012-BIOTRACE-MINI,12,1632,MA,6f925a93-379b
e31a56c8-7122,2923493,004-APTITR-01,11,4719,TX,849b034e-069d
61024cbe-4804,8089259,021-CIDEZYME-01,3,315,WI,ac45b662-f2a1
1bbd8917-aff1,8050314,021-CIDEZYME-01,14,1470,CT,e0e2860b-d919
3cd06c6c-903d,3420513,003-100S-01,7,5488,KS,738e882a-b430
5eddc910-34a3,8089259,014-VERISURE-BD,16,12704,HI,ac45b662-f2a1
3123fbce-4db3,2269480,014-VERISURE-BD,16,12704,SD,28db54b9-e351
ba0e5707-f4a6,4775679,001-100NX-01,1,818,KY,97855740-f7ea
887b028d-f5bd,1525189,016-AEROFLEX-01,3,1212,AK,1e41892c-9e8d
c2732a6b-f958,4685405,013-SEALSURE-01,14,2072,NV,3e9c3d2e-4b42
fdf26ccc-0e90,9669769,019-CIDEX-01,19,12578,OH,3597dc84-bf5d
e18d7fe0-c615,1697985,011-BIOTRACE-PRO,4,2976,FL,39d8d2ab-3b35
027531ca-0f96,9999397,002-NX-01,8,4840,MA,40a8730a-90c1
2f0835f2-55a5,3872437,001-100NX-01,7,5726,WV,b8fe9f61-112f
b95ead45-ab17,9634462,018-ENZOL-01,4,3800,RI,e5b8bc2f-6d90
c1fff10b-0643,3697592,008-CASSETTE-01,12,9420,UT,85374400-1b33
f38e6c59-5e7a,1352882,018-ENZOL-01,18,17100,TX,ba81a3e3-7d4a
2ae9b586-28f4,7824982,007-TYVEK-01,6,2586,SD,e55bd986-ba02
db28bcf7-3fb3,2100077,020-CIDEX-TS-01,10,160,MD,d5ee749e-1811
b8d7bd30-7b75,3700898,016-AEROFLEX-01,15,6060,NM,0bb860be-25f9
d566c51c-bc33,3473708,007-TYVEK-01,8,3448,MI,13938e4e-ce31
06ba0141-eadc,5265821,012-BIOTRACE-MINI,18,2448,AZ,7536875f-4962
6422fb44-8c24,2320138,001-100NX-01,8,6544,OK,4d12e608-ef00
04317ffa-7c2a,6884651,012-BIOTRACE-MINI,6,816,MI,4ee9b62d-1dd0
ebe03d56-040a,9614542,009-CCB-01,11,7051,NV,e881bd14-f5d0
6f68d4dd-f510,15120,002-NX-01,9,5445,AZ,d92b7fb9-03db
303f03c2-f88c,1887599,011-BIOTRACE-PRO,11,8184,CT,a35d37a9-0acc
059035da-9827,8767499,003-100S-01,5,3920,UT,c32294d4-fabe
0c9dbc4f-87df,4804808,019-CIDEX-01,9,5958,PA,7a78c0ce-61cf
6d34f9c6-5658,9113980,018-ENZOL-01,17,16150,MO,75dbc4fd-5acc
ff234dad-ad5d,7416958,018-ENZOL-01,8,7600,HI,03671cc2-7f55
96814fe5-5d6c,8077370,010-VELOCITY-01,15,3660,MD,c77774b7-f7f0
b9bd6a84-9857,5810697,005-APTITRH-01,18,234,NC,67d137f8-f8f2
fff8de8e-8918,9160122,016-AEROFLEX-01,10,4040,TX,85158269-5bbd
22737514-6c5d,6533589,003-100S-01,17,13328,CO,8cb8ee72-ca6f
ef5fc883-dad7,4262531,002-NX-01,8,4840,IA,fa93ac09-36e6
c4f025a1-2379,8951931,002-NX-01,19,11495,MN,573dd8b2-e088
aef016f8-8d7b,8442881,003-100S-01,12,9408,WY,04bce2a5-0af4
7711c60a-4492,6354037,002-NX-01,1,605,DE,72b2d6ef-35a6
437dcf27-088f,192729,005-APTITRH-01,2,26,CT,215a083e-61d8
3a718956-0cc4,4458659,015-VERISURE-MI,16,8224,FL,8652a437-4dd8
36db0183-7f3d,2820866,010-VELOCITY-01,4,976,AR,a7cfdb29-5a8c
05976321-615f,809880,019-CIDEX-01,3,1986,TN,5d136ea3-52c2
287b95f8-9383,6494365,004-APTITR-01,10,4290,LA,d8a4690f-ca15
e6b7d132-ac9c,3495291,016-AEROFLEX-01,17,6868,NC,8f8b809c-9229
2b85a227-ff4e,1812489,007-TYVEK-01,1,431,AZ,654b9889-3215
1f064ac2-4b70,4363054,003-100S-01,13,10192,GA,7cc608e7-387b
29346c10-4548,4044862,007-TYVEK-01,15,6465,UT,6317c1c0-3473
28c7b63e-7270,3438699,020-CIDEX-TS-01,18,288,WI,0b5bf576-bb83
d54d7773-6b6f,1289906,010-VELOCITY-01,19,4636,TX,d272e942-73db
3fc92952-6dbb,6374841,015-VERISURE-MI,8,4112,UT,4d6e0638-1009
13c01a52-5a83,4358800,015-VERISURE-MI,8,4112,AZ,48d92734-fbd5
e80ec457-5382,5500118,021-CIDEZYME-01,17,1785,MD,62a0dcb0-fe79
c60b8c42-7d5f,4126336,015-VERISURE-MI,14,7196,FL,ae141913-651f
162266d2-369b,8478134,013-SEALSURE-01,10,1480,AZ,2f6e6af7-f883
e8d4b4c0-661f,3280839,001-100NX-01,19,15542,AL,5e79e35c-717b
62020700-1d03,5239723,014-VERISURE-BD,20,15880,AR,c34981e5-53eb
5d72643c-cd5a,5494075,001-100NX-01,16,13088,OR,d948646c-1016
ed4a334b-1f2a,2542381,021-CIDEZYME-01,16,1680,OR,048ff9b5-c467
4fd85a31-0183,2762096,004-APTITR-01,17,7293,VT,8a3f4d17-0fa0
52b1aa62-373b,6451030,008-CASSETTE-01,14,10990,MT,7d2491e9-3445
2fcd075f-02eb,651998,003-100S-01,5,3920,MA,8e0affff-a3f7
61abd2f2-faae,9346954,010-VELOCITY-01,17,4148,ME,73426517-b818
42d49fb3-c71f,8273549,007-TYVEK-01,7,3017,ME,2531483b-9802
de64697f-d79a,1265864,003-100S-01,17,13328,MI,e123a8b4-b492
b151feaf-b3b0,6588159,019-CIDEX-01,13,8606,PA,5cc33c12-101d
18a0b816-90bf,5698897,020-CIDEX-TS-01,11,176,KY,399fb963-cb07
5916e3bc-176c,7416958,018-ENZOL-01,16,15200,NJ,03671cc2-7f55
057a593e-58e7,1156318,001-100NX-01,19,15542,DC,81f95182-6bf5
f997a78a-ec6b,486368,007-TYVEK-01,11,4741,VA,67ed933f-a0a2
9acd9ad1-ac83,1686423,002-NX-01,5,3025,IL,784aaeb5-ee90
5338311b-c131,3156263,007-TYVEK-01,19,8189,CO,d54572c6-94e1
1c9a8891-8738,2648861,017-EVOTECH-01,6,5532,DE,3241472e-565c
403841dd-3c77,7744601,017-EVOTECH-01,14,12908,IA,c55770eb-88e4
aa9d593c-9ef5,820831,001-100NX-01,8,6544,MO,fc4d8dfa-3145
801f1fae-1584,4123590,017-EVOTECH-01,9,8298,SC,a3485029-8d50
d562c03a-2d16,3722285,012-BIOTRACE-MINI,14,1904,NY,64ccab1b-5421
ce4be29b-ac98,282834,016-AEROFLEX-01,10,4040,CO,fc8df690-4a10
a2c74d43-d115,5106153,016-AEROFLEX-01,6,2424,AL,1a552737-94e3
9b0c0177-6fc0,9483867,006-TRAYMAT-01,18,16038,KS,d359a6ce-9ac9
0a6b005a-7a79,3604499,014-VERISURE-BD,7,5558,MD,856e56c9-4ea5
b2a33534-254d,2269480,007-TYVEK-01,1,431,MT,28db54b9-e351
90d002c8-f9c5,3074063,016-AEROFLEX-01,17,6868,NE,929a3f0f-f536
00622ba2-37d7,1718906,015-VERISURE-MI,12,6168,VA,21bd326e-9a41
b3d91139-9f7d,8289321,006-TRAYMAT-01,7,6237,MT,651ff4d0-0d25
73d9da16-daba,9824495,011-BIOTRACE-PRO,1,744,CT,65fde040-3ef8
1da8666e-7993,22115,013-SEALSURE-01,19,2812,NE,ef16f0ff-464c
4353938b-2939,6506755,021-CIDEZYME-01,17,1785,ME,c51d95ea-2c7f
a8d8e260-3b58,3156263,019-CIDEX-01,5,3310,CO,d54572c6-94e1
ade36308-ec19,9730546,010-VELOCITY-01,11,2684,OK,b6ba9cfd-210d
0b20ad3f-3748,7589417,013-SEALSURE-01,3,444,NJ,b0c5ae8e-19ca
d673412a-d183,9833313,003-100S-01,4,3136,RI,be653413-aea6
b0bb278b-ffb6,1924191,002-NX-01,16,9680,DC,7a192974-1314
5427803e-dd5d,5857056,012-BIOTRACE-MINI,16,2176,CA,9c9ba36a-073e
74b63acb-c994,2871607,020-CIDEX-TS-01,6,96,AK,c15a3124-8a81
9a5fe3b8-31f8,6831421,010-VELOCITY-01,13,3172,CT,a084b692-af92
44ec960d-5e74,7966351,016-AEROFLEX-01,4,1616,MT,d89401f0-b34e
924d0658-f893,2458007,008-CASSETTE-01,11,8635,AK,a320b8f4-1a8e
b25d7f91-6e37,5494641,003-100S-01,17,13328,NE,38b768c4-a473
a74548bf-b4a8,8152182,012-BIOTRACE-MINI,5,680,OR,bd4c8195-533d
c7145dc6-7ff0,9833313,010-VELOCITY-01,8,1952,WA,be653413-aea6
97a2cc1a-062d,1947494,009-CCB-01,11,7051,IL,8444e11f-7457
b665afff-221d,2134484,010-VELOCITY-01,10,2440,AZ,6d594ff4-119c
d68df2ba-1935,6485612,017-EVOTECH-01,4,3688,MT,144c9b62-7852
ab5bdbc1-df61,2620318,008-CASSETTE-01,5,3925,AR,ae32908f-1ed6
da178858-aabb,8608580,019-CIDEX-01,5,3310,WI,b00abe32-995d
a54c82a1-cf16,5989826,002-NX-01,20,12100,MD,3d870466-2dc4
36e3c599-e974,4685405,017-EVOTECH-01,10,9220,AR,3e9c3d2e-4b42
14c166e1-30e1,3855253,004-APTITR-01,17,7293,HI,b9480a0c-3f79
e764d47d-6a32,2923493,003-100S-01,6,4704,OH,849b034e-069d
17e5a2d8-42e4,7265346,011-BIOTRACE-PRO,14,10416,ND,baaf1ba8-aa7f
835c82f5-7aec,4864952,007-TYVEK-01,15,6465,CO,23aff7fc-e790
1fa54cd2-a6d0,231149,005-APTITRH-01,15,195,AL,c4fe46da-bd91
c6c391e4-27f3,7111051,020-CIDEX-TS-01,9,144,DC,41cd7e4d-058f
d59d8136-dc22,3277478,006-TRAYMAT-01,15,13365,KY,a9412904-f887
3ba8416e-6230,6274132,013-SEALSURE-01,17,2516,WA,04d2a2d3-8397
76476997-7664,4096154,010-VELOCITY-01,13,3172,ID,d8f28cc6-9e8d
593f4f67-dbd8,8586170,002-NX-01,5,3025,CA,4f226a71-98cc
9b7f9ab4-8816,6744342,008-CASSETTE-01,10,7850,AL,768e3baa-4012
af24389b-581f,3623502,009-CCB-01,14,8974,AZ,3cc7f4fb-9cd7
4baa757c-a2b0,7028596,020-CIDEX-TS-01,1,16,MD,61c1499b-6097
d026b86f-72dd,6472736,005-APTITRH-01,15,195,AL,52c016bf-dd60
5a0746b2-fd6f,6472736,015-VERISURE-MI,4,2056,MD,52c016bf-dd60
f3435e0d-470a,8973875,013-SEALSURE-01,9,1332,SC,18b9aefb-ed9e
fa74be9d-82a3,234678,001-100NX-01,8,6544,AR,775c31ae-52be
315d8420-4f8c,6664799,014-VERISURE-BD,8,6352,AZ,026cc264-1e72
badeb0f4-5908,5221055,009-CCB-01,15,9615,NE,49e9c1c6-d6ba
c7c2f796-b3c3,1872756,019-CIDEX-01,19,12578,MD,5f71b265-41f9
878f6d84-49d4,2829422,010-VELOCITY-01,5,1220,WV,fc90d3ca-3dd6
90db5fc7-833f,1027459,005-APTITRH-01,13,169,AK,3a873570-b3b0
c8682401-78f9,3927392,018-ENZOL-01,1,950,CO,6b2e2cb7-7bf6
6c5614a8-d4dd,9850821,019-CIDEX-01,12,7944,UT,83a0ac4a-8411
206ee940-205e,2130515,003-100S-01,9,7056,NJ,7e653d12-df09
1325fe53-1567,8909505,018-ENZOL-01,13,12350,RI,71c89583-6e94
d2ad69a1-c274,6866072,015-VERISURE-MI,15,7710,ND,a50ffc31-8417
d1f5f5b1-0e00,3990625,008-CASSETTE-01,19,14915,NV,6b5296d0-8220
c7f43291-721e,6171891,014-VERISURE-BD,5,3970,AK,15b454dd-b646
a4165046-f2f4,6658890,019-CIDEX-01,7,4634,ME,62fa1717-a8f7
6fabf1ab-00cb,4096154,010-VELOCITY-01,11,2684,MD,d8f28cc6-9e8d
abe9f331-5bbb,2035920,002-NX-01,1,605,DC,d5b4f071-3997
3202c3d3-1fd0,8752917,003-100S-01,1,784,NE,5619f78b-73ce
7b7e3129-269f,2433083,010-VELOCITY-01,2,488,CO,74c5fdd1-4829
97685eac-e448,9792776,019-CIDEX-01,5,3310,IL,8b7de253-50f6
7222e461-cab3,1692492,017-EVOTECH-01,1,922,OR,549b816c-2fe7
d67080b8-839e,6926300,008-CASSETTE-01,2,1570,WA,580bc410-7d2a
854fbd09-f821,1289906,017-EVOTECH-01,4,3688,TX,d272e942-73db
0d3e3e2d-8bc3,3873026,005-APTITRH-01,15,195,KS,4ac4465b-359d
3a0aeebb-d558,7941489,007-TYVEK-01,2,862,WY,387cc773-f32f
16151f4a-f7fd,5046445,011-BIOTRACE-PRO,9,6696,FL,0a5ba433-54ae
02df668c-8353,2140118,001-100NX-01,9,7362,NC,53e13468-ff7d
6ea879f3-2f82,2628952,004-APTITR-01,11,4719,VT,0268a95b-1182
d5fe266e-cfd7,2829422,014-VERISURE-BD,1,794,SC,fc90d3ca-3dd6
2383344e-c8ed,9743052,018-ENZOL-01,4,3800,ME,19083068-a412
84677263-7b23,9400200,001-100NX-01,7,5726,WV,f63a320b-4df5
a2b9f68c-b361,3499421,016-AEROFLEX-01,8,3232,MN,841ac403-d322
8197ffa8-340e,3253200,017-EVOTECH-01,5,4610,LA,604e215d-e0a4
6e28dd86-c894,3415953,005-APTITRH-01,7,91,ME,f0e3ad5b-f0c5
ee12351d-16dd,3065338,010-VELOCITY-01,10,2440,CO,06e4a335-889c
ab50bd23-9651,3785991,021-CIDEZYME-01,13,1365,ID,c184fbca-cc15
3000624b-84ad,4804981,005-APTITRH-01,12,156,UT,6150876a-1a31
c8aae8ae-1166,4535432,003-100S-01,18,14112,RI,25651079-4f7f
38063491-566e,6310933,007-TYVEK-01,13,5603,LA,0ac1b29a-ae53
7c2b04b5-d2d0,4901384,001-100NX-01,7,5726,NV,d3ecfe9b-1165
b4808345-14e8,4938125,002-NX-01,16,9680,SC,0d4e3c38-f735
39b14776-44a5,5900887,011-BIOTRACE-PRO,18,13392,MO,1c980791-015f
1914bd1c-ba1f,4243308,008-CASSETTE-01,10,7850,NY,ef5f6dac-dd1a
b561b84e-2b31,2140118,016-AEROFLEX-01,17,6868,IN,53e13468-ff7d
e9e35ad7-805b,4927481,014-VERISURE-BD,1,794,NE,7cba47e4-72cc
3662ba71-f33b,2689340,012-BIOTRACE-MINI,18,2448,IN,92cb7691-4705
8ed9395a-fbb8,226556,009-CCB-01,7,4487,MS,6a92ac1f-61b5
4c070fa2-951f,3700898,014-VERISURE-BD,12,9528,RI,0bb860be-25f9
a9bfc509-6048,8502873,021-CIDEZYME-01,4,420,AZ,2a72f721-86ad
